0,3,1,0,2,2,0,1,1.3116
0,3,1,0,1,2,0,1,1.1594
0,3,1,0,1,2,0,1,1.1462
0,3,1,0,2,1,0,1,1.3088
1,3,1,1,2,2,19,3,0.74577
1,3,1,1,2,1,20,3,0.43647
1,3,1,1,2,1,17,3,0.42316
0,3,1,0,1,1,0,1,0.54315
0,3,1,0,1,1,0,1,0.48438
0,3,1,0,2,2,0,1,0.37489
1,3,1,1,2,2,14,3,0.50572
0,3,1,0,1,1,0,1,0.65506
1,3,1,1,2,1,12,3,0.4467
0,3,1,0,2,2,0,1,0.47093
1,3,1,1,1,2,11,3,0.54532
0,3,1,0,2,2,0,1,0.37483
1,3,1,1,2,2,21,3,0.43605
0,3,1,0,1,1,0,3,0.40399
1,3,1,1,1,1,14,3,0.88677
0,3,1,0,2,2,0,1,0.36926
0,3,1,0,2,2,0,1,0.42786
0,3,1,0,1,2,0,1,0.52918
0,3,1,0,2,2,0,1,0.60916
0,3,1,0,1,1,0,1,0.4169
0,3,1,0,2,1,0,1,0.49417
1,3,1,1,1,1,18,3,0.5741
0,3,1,0,2,2,0,1,0.44909
0,3,1,0,1,1,0,1,0.60088
0,3,1,0,1,2,0,1,0.51546
0,3,1,0,2,1,0,1,0.3714
1,3,1,1,2,2,19,3,0.49941
0,3,1,0,2,2,0,1,0.48081
1,3,1,1,1,2,14,3,0.59007
0,3,1,0,1,2,0,1,0.39799
0,3,1,0,2,2,0,1,0.38457
1,3,1,1,1,2,12,1,0.30724
0,3,1,0,1,2,0,1,0.37889
1,3,1,1,2,1,13,3,0.45888
0,3,1,0,2,2,0,1,0.42158
1,3,1,1,2,1,18,3,0.47768
0,3,2,0,2,2,0,1,1.1787
0,3,2,0,1,2,0,1,0.46909
1,3,2,1,1,1,17,3,0.51972
0,3,2,0,2,1,0,1,0.60251
1,3,2,1,1,2,14,3,0.46641
0,3,2,0,1,2,0,1,0.40496
0,3,2,0,2,1,0,1,0.70109
0,3,2,0,1,2,0,1,0.63959
0,3,2,0,1,1,0,1,0.70632
1,3,2,1,2,1,13,3,0.47965
1,3,2,1,2,2,11,3,0.48751
1,3,2,1,2,2,19,3,0.43125
0,3,2,0,1,1,0,1,0.47133
0,3,2,0,2,2,0,1,0.46848
0,3,2,0,2,2,0,1,0.40173
0,3,2,0,1,1,0,1,0.42326
1,3,2,1,2,1,20,3,0.466
1,3,2,1,1,2,14,3,0.57226
1,3,2,1,1,1,13,3,0.49493
1,3,2,1,2,2,13,3,0.46024
0,3,2,0,1,2,0,1,0.65239
0,3,2,0,1,1,0,1,0.60422
1,3,2,1,1,2,11,3,0.46009
1,3,2,1,2,1,18,3,0.49474
0,3,2,0,1,1,0,1,0.51092
0,3,2,0,2,2,0,1,0.59886
0,3,2,0,1,2,0,1,0.41995
0,3,2,0,2,1,0,1,0.49976
1,3,2,1,2,1,10,3,0.43043
0,3,2,0,2,1,0,1,0.48111
0,3,2,0,1,1,0,1,0.55845
1,3,2,1,1,2,12,3,0.46225
0,3,2,0,2,1,0,1,0.6971
1,3,2,1,2,2,20,3,0.49178
0,3,2,0,1,1,0,1,0.78494
1,3,2,1,1,1,18,3,0.51843
0,3,2,0,2,1,0,1,0.55816
1,3,2,1,2,1,15,3,0.53149
1,3,2,1,2,1,17,3,0.48075
0,3,2,0,2,1,0,1,0.55538
1,3,2,1,1,2,14,3,0.57644
0,3,2,0,1,2,0,1,0.3818
0,3,2,0,2,1,0,1,0.5338
0,3,2,0,1,2,0,1,0.46456
