0,2,2,0,2,2,0,1,1.5195
0,2,2,0,1,1,0,1,0.74345
0,2,2,0,1,2,0,1,0.73296
0,2,2,0,1,2,0,1,0.60483
0,2,2,0,1,2,0,1,0.61544
0,2,2,0,2,1,0,1,0.46857
0,2,2,0,1,1,0,1,0.45781
0,2,2,0,1,2,0,1,0.40186
0,2,2,0,2,1,0,1,0.37501
0,2,2,0,1,1,0,1,0.49002
0,2,2,0,1,1,0,1,0.45257
0,2,2,0,1,1,0,1,0.44422
1,2,2,1,1,2,16,3,0.57252
0,2,2,0,1,2,0,1,0.48427
0,2,2,0,2,1,0,1,0.46834
0,2,2,0,1,1,0,1,0.61758
1,2,2,1,2,1,14,3,0.5029
0,2,2,0,2,1,0,1,0.5616
1,2,2,1,2,2,21,3,0.46559
1,2,2,1,1,1,18,3,0.52136
1,2,2,1,1,1,12,3,0.49182
0,2,2,0,2,1,0,1,0.45469
1,2,2,1,2,1,12,3,0.4438
1,2,2,1,2,2,11,3,0.41972
0,2,2,0,2,1,0,1,0.50768
0,2,2,0,2,2,0,1,0.48361
1,2,2,1,2,1,15,3,0.51295
1,2,2,1,1,2,10,3,0.46478
0,2,2,0,1,2,0,1,0.49679
0,2,2,0,1,1,0,1,0.49702
1,2,2,1,2,1,10,3,0.48603
0,2,2,0,2,2,0,1,0.66998
1,2,2,1,2,2,10,3,0.44072
0,2,2,0,1,1,0,1,0.46219
1,2,2,1,2,2,20,3,0.4595
0,2,2,0,1,2,0,1,0.50747
0,2,2,0,1,1,0,1,0.43532
1,2,2,1,2,1,10,3,0.48304
0,2,2,0,2,1,0,1,0.42721
0,2,2,0,1,2,0,1,0.39771
1,2,1,1,2,1,16,3,1.0102
0,2,1,0,1,2,0,1,0.57294
0,2,1,0,2,1,0,1,0.4129
1,2,1,1,1,2,16,3,0.50608
0,2,1,0,2,1,0,1,0.4821
0,2,1,0,1,2,0,1,0.44729
0,2,1,0,1,2,0,1,0.32205
1,2,1,1,2,2,18,3,0.37263
0,2,1,0,1,1,0,1,0.57798
0,2,1,0,1,2,0,1,0.44985
0,2,1,0,2,2,0,1,0.35625
1,2,1,1,1,2,18,3,0.4818
0,2,1,0,2,1,0,1,0.47912
0,2,1,0,1,1,0,1,0.33747
0,2,1,0,2,2,0,1,0.36708
0,2,1,0,2,2,0,1,0.33747
0,2,1,0,1,2,0,1,0.3667
0,2,1,0,1,1,0,1,0.36665
0,2,1,0,2,2,0,1,0.32945
1,2,1,1,2,2,15,3,0.38808
1,2,1,1,1,2,17,1,0.38808
0,2,1,0,2,1,0,1,0.48403
0,2,1,0,2,1,0,1,0.40677
0,2,1,0,2,2,0,1,0.39571
0,2,1,0,1,2,0,1,0.37732
1,2,1,1,1,1,16,3,0.49989
0,2,1,0,1,2,0,1,0.39314
0,2,1,0,2,2,0,1,0.30231
0,2,1,0,1,2,0,1,0.34504
0,2,1,0,1,1,0,1,0.34774
1,2,1,1,1,2,16,3,0.49697
0,2,1,0,2,2,0,1,0.44617
0,2,1,0,2,1,0,1,0.40606
0,2,1,0,1,1,0,1,0.40589
0,2,1,0,1,2,0,1,0.35551
1,2,1,1,2,1,15,3,0.49124
0,2,1,0,2,2,0,1,0.65414
0,2,1,0,2,1,0,1,0.38455
1,2,1,1,1,1,10,1,0.31794
0,2,1,0,2,2,0,1,0.35531
1,2,2,1,2,1,12,1,0.55987
0,2,2,0,2,2,0,1,0.74383
0,2,2,0,2,1,0,1,0.50656
1,2,2,1,1,2,21,3,0.59996
1,2,2,1,2,2,10,3,0.37585
1,2,2,1,2,2,20,3,0.39166
1,2,2,1,1,1,17,3,0.43456
0,2,2,0,2,2,0,1,0.48249
0,2,2,0,1,2,0,1,0.4958
0,2,2,0,1,2,0,1,0.51672
0,2,2,0,1,2,0,1,0.70088
0,2,2,0,2,1,0,1,0.48213
1,2,2,1,1,2,13,3,0.47926
0,2,2,0,1,2,0,3,0.63147
1,2,2,1,2,2,11,3,0.73021
0,2,2,0,1,2,0,1,0.42351
1,2,2,1,2,2,12,3,0.60188
0,2,2,0,1,2,0,1,0.82064
0,2,2,0,2,2,0,1,0.50049
0,2,2,0,2,2,0,1,0.72718
1,2,2,1,2,2,14,3,0.58292
0,2,2,0,2,1,0,1,0.98304
0,2,2,0,1,2,0,1,0.47101
0,2,2,0,1,2,0,1,0.44683
0,2,2,0,1,2,0,1,0.50539
0,2,2,0,1,1,0,1,0.49498
0,2,2,0,2,2,0,1,0.46271
0,2,2,0,2,1,0,1,0.54783
0,2,2,0,2,2,0,1,0.45989
1,2,2,1,2,1,19,3,0.55079
0,2,2,0,2,2,0,1,0.48646
0,2,2,0,1,2,0,1,0.44122
1,2,2,1,2,2,16,3,0.45987
0,2,2,0,2,1,0,1,0.47314
0,2,2,0,2,2,0,1,0.42242
0,2,2,0,1,1,0,1,0.4543
0,2,2,0,1,2,0,1,0.40361
1,2,2,1,2,1,12,3,0.4462
0,2,2,0,1,1,0,1,0.41146
1,2,2,1,1,1,18,3,0.48893
0,2,2,0,1,1,0,1,0.80277
0,2,2,0,1,1,0,1,0.43469
0,2,2,0,1,1,0,1,0.44526
0,2,2,0,1,2,0,1,0.40221
0,2,2,0,1,1,0,1,0.36771
0,2,2,0,1,2,0,1,0.38899
0,2,2,0,2,2,0,1,0.51952
0,2,2,0,2,1,0,1,0.36747
0,2,2,0,2,2,0,1,0.36757
0,2,2,0,1,2,0,1,0.37
0,2,2,0,1,2,0,1,0.33294
0,2,2,0,1,1,0,1,0.31927
0,2,2,0,2,2,0,1,0.35687
0,2,2,0,1,1,0,1,0.33255
0,2,2,0,1,1,0,1,0.39941
0,2,2,0,1,2,0,1,0.3938
1,2,2,1,2,1,14,3,0.74055
0,2,2,0,1,2,0,1,0.47902
0,2,2,0,2,2,0,1,0.48192
0,2,2,0,2,1,0,1,0.30835
1,2,2,1,1,2,18,3,0.43085
0,2,2,0,1,2,0,1,0.48711
0,2,2,0,1,1,0,1,0.53749
0,2,2,0,1,2,0,1,0.67347
0,2,2,0,2,2,0,1,0.55618
0,2,2,0,2,2,0,1,0.4575
0,2,2,0,1,2,0,1,0.43085
0,2,2,0,2,1,0,1,0.42263
1,2,2,1,1,2,15,3,0.43061
0,2,2,0,1,1,0,1,0.3773
0,2,2,0,1,1,0,1,0.39839
1,2,2,1,1,1,12,3,0.4147
0,2,2,0,2,1,0,1,0.46789
