0,1,1,0,2,1,0,1,1.1585
1,1,1,1,2,2,10,3,1.3984
1,1,1,1,2,2,20,3,0.5986
1,1,1,1,2,1,15,3,0.51328
0,1,1,0,1,2,0,1,0.58504
1,1,1,1,2,1,21,3,0.53428
1,1,1,1,1,1,21,3,0.58251
1,1,1,1,1,1,20,3,0.52087
1,1,1,1,2,2,12,3,0.5023
1,1,1,1,2,1,10,3,0.45156
0,1,1,0,1,2,0,1,0.56595
1,1,1,1,2,2,12,3,0.62755
0,1,1,0,1,2,0,1,0.55253
1,1,1,1,1,1,13,3,0.52619
0,1,1,0,1,2,0,1,0.46747
1,1,1,1,1,2,14,3,0.68586
1,1,1,1,1,2,21,3,0.40068
1,1,1,1,2,2,10,3,0.4191
1,1,1,1,1,2,17,3,0.62452
1,1,1,1,1,2,14,3,0.40049
0,1,1,0,1,1,0,1,0.50431
1,1,1,1,1,2,10,3,0.44821
0,1,1,0,1,1,0,1,0.64307
1,1,1,1,1,2,16,3,0.48274
1,1,1,1,1,2,21,3,0.38148
1,1,1,1,1,2,10,3,0.36552
1,1,1,1,2,2,19,3,0.37341
1,1,1,1,1,1,16,3,0.38922
1,1,1,1,2,2,18,3,0.36468
1,1,1,1,2,2,12,3,0.4559
1,1,1,1,1,1,16,3,0.4051
0,1,1,0,2,2,0,1,0.3971
1,1,1,1,2,1,12,3,0.53559
1,1,1,1,1,1,12,3,0.45323
1,1,1,1,1,1,14,3,0.40782
1,1,1,1,2,2,17,1,0.67695
1,1,1,1,1,1,17,3,0.565
1,1,1,1,2,2,12,3,0.4556
0,1,1,0,1,1,0,1,0.58066
1,1,1,1,2,1,10,3,0.75147
1,1,1,1,2,1,21,3,0.37727
1,1,1,1,1,2,10,3,0.44394
1,1,1,1,1,1,14,3,0.45714
1,1,1,1,2,1,18,3,0.49978
1,1,1,1,2,2,18,3,0.47611
1,1,1,1,2,2,18,3,0.33432
0,1,1,0,2,2,0,1,0.48097
0,1,1,0,1,1,0,1,0.43313
1,1,1,1,2,2,18,3,0.70522
1,1,1,1,2,1,21,3,0.3584
0,1,1,0,2,2,0,1,0.48638
0,1,1,0,2,1,0,1,0.33692
1,1,1,1,2,2,19,3,0.4997
1,1,1,1,1,1,16,3,0.48331
1,1,1,1,2,2,21,3,0.41673
1,1,1,1,1,2,18,3,0.41692
1,1,1,1,2,2,18,3,0.4194
1,1,1,1,2,1,18,3,0.39005
1,1,1,1,1,1,17,3,0.43776
1,1,1,1,2,2,20,3,0.45635
1,1,1,1,1,2,19,3,0.43232
1,1,1,1,2,1,10,3,0.4511
1,1,1,1,2,2,19,3,0.44293
1,1,1,1,1,2,16,3,0.42187
1,1,1,1,2,2,17,3,0.35495
1,1,1,1,1,1,10,3,0.42442
1,1,1,1,2,1,11,3,0.37103
1,1,1,1,1,2,14,3,0.44035
1,1,1,1,2,2,10,3,0.44796
1,1,1,1,1,1,14,3,0.40282
1,1,1,1,2,1,20,3,0.35465
0,1,1,0,1,1,0,1,0.45871
1,1,1,1,2,2,15,3,0.53859
1,1,1,1,2,2,20,3,0.4157
1,1,1,1,2,2,16,3,0.44527
0,1,1,0,2,1,0,1,0.44237
1,1,1,1,1,1,12,3,0.45062
1,1,1,1,1,1,17,3,0.42889
1,1,1,1,1,1,21,3,0.38083
1,1,1,1,1,1,21,3,0.54882
1,1,2,1,2,1,17,3,0.92211
1,1,2,1,1,1,19,3,0.45526
1,1,2,1,2,2,13,3,0.41234
1,1,2,1,1,1,10,3,0.40707
1,1,2,1,2,2,18,3,0.42295
1,1,2,1,1,1,16,3,0.42031
1,1,2,1,1,2,15,3,0.40961
1,1,2,1,2,1,15,3,0.38036
0,1,2,0,2,2,0,1,0.63881
1,1,2,1,2,2,13,3,0.58817
1,1,2,1,2,1,11,3,0.45191
0,1,2,0,1,2,0,1,0.5293
0,1,2,0,2,1,0,1,0.4362
1,1,2,1,1,2,15,3,0.50512
1,1,2,1,2,2,13,3,0.47592
1,1,2,1,1,2,19,3,0.39862
0,1,2,0,2,1,0,1,0.68364
1,1,2,1,1,1,11,3,0.52403
0,1,2,0,2,1,0,1,0.43587
1,1,2,1,2,1,11,3,0.52099
0,1,2,0,2,2,0,1,0.41946
0,1,2,0,2,2,0,1,0.28084
1,1,2,1,2,1,15,3,0.47834
0,1,2,0,2,2,0,1,0.55283
1,1,2,1,2,1,16,3,0.50465
1,1,2,1,2,1,14,3,0.54487
1,1,2,1,2,2,11,3,0.64597
1,1,2,1,2,2,14,3,0.45654
1,1,2,1,1,2,15,3,0.41947
1,1,2,1,1,2,15,3,0.42438
0,1,2,0,2,1,0,1,0.51236
0,1,2,0,2,2,0,1,0.46978
1,1,2,1,1,2,16,3,0.49388
1,1,2,1,1,2,21,3,0.48056
0,1,2,0,2,2,0,1,0.50718
1,1,2,1,2,1,15,3,0.49611
1,1,2,1,1,2,10,3,0.42416
1,1,2,1,1,1,19,3,0.68293
1,1,2,1,1,1,12,3,0.46168
1,1,2,1,1,1,15,3,0.49081
1,1,2,1,1,2,14,3,0.496
0,1,2,0,1,2,0,3,0.35446
1,1,2,1,2,2,18,3,0.44514
0,1,2,0,2,1,0,1,0.45851
0,1,2,0,1,1,0,1,0.56752
1,1,2,1,1,2,14,3,0.50896
1,1,2,1,2,1,18,3,0.50073
1,1,2,1,2,1,11,3,0.42342
1,1,2,1,2,2,15,3,0.42872
1,1,2,1,1,2,17,3,0.40995
1,1,2,1,2,2,21,3,0.43944
1,1,2,1,1,1,21,3,0.40459
1,1,2,1,1,1,13,3,0.43386
1,1,2,1,1,1,13,3,0.43382
1,1,2,1,1,1,21,3,0.51895
1,1,2,1,1,1,15,3,0.46297
0,1,2,0,1,1,0,1,0.57501
1,1,2,1,2,1,14,3,0.50833
1,1,2,1,1,2,21,3,0.50821
0,1,2,0,1,1,0,1,0.487
0,1,2,0,2,1,0,1,0.42015
1,1,2,1,1,2,18,3,0.51879
0,1,2,0,1,2,0,1,0.56149
0,1,2,0,1,1,0,1,0.53193
1,1,2,1,2,2,11,3,0.44659
1,1,2,1,1,1,18,3,0.52939
0,1,2,0,2,2,0,1,0.56666
1,1,2,1,2,2,20,3,0.46531
1,1,2,1,1,2,15,3,0.60112
1,1,2,1,1,1,12,3,0.58238
1,1,2,1,1,2,13,3,0.50258
1,1,2,1,2,2,15,3,0.43304
1,1,2,1,1,2,11,3,0.52639
0,1,2,0,2,1,0,1,0.51042
0,1,2,0,1,1,0,1,0.48611
1,1,2,1,2,1,13,3,0.44366
1,1,2,1,2,1,14,3,0.51012
1,1,2,1,2,2,20,3,0.34994
1,1,2,1,1,2,16,3,0.44081
1,1,2,1,1,1,21,3,0.4407
1,1,2,1,2,1,16,3,0.45658
0,1,2,0,1,1,0,1,0.5365
0,1,2,0,1,1,0,1,0.43508
1,1,2,1,1,1,20,3,0.47234
1,1,2,1,2,1,11,3,0.70953
1,1,2,1,2,1,14,3,0.50415
0,1,2,0,2,2,0,1,0.5228
0,1,2,0,1,1,0,3,0.73885
1,1,2,1,2,1,14,3,0.40006
1,1,2,1,2,2,10,1,0.51198
1,1,2,1,1,1,15,3,0.61336
1,1,2,1,2,1,18,3,0.69844
0,1,2,0,2,2,0,1,0.5386
0,1,2,0,1,1,0,1,0.48773
1,1,2,1,2,1,13,3,0.54907
1,1,2,1,2,2,10,3,0.60512
0,1,2,0,2,2,0,1,0.7572
1,1,2,1,1,2,11,3,0.67428
1,1,2,1,2,1,21,3,0.55699
1,1,2,1,2,1,11,3,0.45807
0,1,2,0,2,1,0,1,0.46881
1,1,2,1,1,2,21,3,0.55435
1,1,2,1,1,1,17,3,0.72468
1,1,2,1,1,2,15,3,0.45523
0,1,2,0,1,1,0,1,0.53258
0,1,2,0,1,1,0,1,0.69243
1,1,2,1,2,2,17,3,0.59941
0,1,2,0,2,2,0,1,0.49512
1,1,2,1,1,2,19,3,0.49749
0,1,2,0,1,1,0,1,0.50311
1,1,2,1,1,2,10,3,0.50563
1,1,2,1,2,1,10,3,0.61493
1,1,2,1,2,1,21,3,0.639
1,1,2,1,2,1,14,3,0.55088
1,1,2,1,2,1,17,3,0.46553
0,1,2,0,2,1,0,1,0.49765
0,1,2,0,2,1,0,1,0.6573
0,1,2,0,1,1,0,1,0.48672
1,1,2,1,2,2,12,3,0.74266
1,1,2,1,1,2,18,3,0.46806
1,1,1,1,1,2,10,3,0.88372
0,1,1,0,1,1,0,1,0.65958
1,1,1,1,1,2,17,3,0.4729
0,1,1,0,1,2,0,1,0.36874
1,1,1,1,1,1,10,3,0.3449
0,1,1,0,2,2,0,1,0.36368
1,1,1,1,1,1,11,3,0.34751
1,1,1,1,1,1,16,3,0.67548
1,1,1,1,1,1,17,3,0.37116
0,1,1,0,1,2,0,1,0.54986
1,1,1,1,2,1,13,3,0.46715
1,1,1,1,2,2,18,3,0.44333
0,1,1,0,2,1,0,1,0.48067
1,1,1,1,2,2,14,3,0.60848
1,1,1,1,2,1,18,3,0.35523
1,1,1,1,1,1,15,3,0.35503
1,1,1,1,1,1,13,3,0.40036
1,1,1,1,2,2,10,3,0.39495
1,1,1,1,2,2,11,3,0.30424
1,1,1,1,2,2,15,3,0.47239
1,1,1,1,2,2,19,3,0.34949
0,1,1,0,2,1,0,1,0.58157
1,1,1,1,2,1,13,3,0.50118
1,1,1,1,2,2,12,3,0.32529
1,1,1,1,2,2,16,3,0.45076
1,1,1,1,1,2,11,3,0.71171
1,1,1,1,1,1,20,3,0.41335
0,1,1,0,2,1,0,1,0.47465
1,1,1,1,2,2,12,3,0.42105
1,1,1,1,1,2,17,3,0.47723
1,1,1,1,1,2,16,3,0.46097
1,1,1,1,2,1,13,3,0.30909
1,1,1,1,2,2,17,3,0.35425
1,1,1,1,1,2,12,3,0.32501
1,1,1,1,1,2,12,3,0.36505
0,1,1,0,2,1,0,1,0.53818
1,1,1,1,2,1,20,3,0.52755
1,1,1,1,1,1,12,3,0.39677
1,1,1,1,2,1,12,3,0.43127
1,1,1,1,2,1,21,3,0.37772
0,1,2,0,1,2,0,1,0.75903
1,1,2,1,1,2,11,3,0.58547
1,1,2,1,1,1,21,3,0.44983
0,1,2,0,2,2,0,1,0.47908
0,1,2,0,1,1,0,1,0.35634
1,1,2,1,2,1,20,3,0.39611
0,1,2,0,2,2,0,1,0.4654
1,1,2,1,1,2,17,3,0.52144
1,1,2,1,1,2,12,3,0.45466
0,1,2,0,1,2,0,1,0.5881
1,1,2,1,2,1,19,3,0.85709
1,1,2,1,1,1,19,3,0.39339
1,1,2,1,1,2,14,3,0.47858
0,1,2,0,2,2,0,1,0.45958
1,1,2,1,2,1,14,3,0.51317
1,1,2,1,2,2,19,3,0.44619
1,1,2,1,1,1,10,3,0.6064
0,1,2,0,1,1,0,1,0.64109
1,1,2,1,2,2,21,3,0.53683
1,1,2,1,1,1,12,3,0.44597
1,1,2,1,2,1,14,3,0.50219
1,1,2,1,1,2,19,3,0.44061
1,1,2,1,2,1,16,3,0.45155
1,1,2,1,1,1,12,3,0.56877
1,1,2,1,2,1,19,3,0.44611
0,1,2,0,1,1,0,1,0.70433
1,1,2,1,2,2,20,3,0.598
